system:index,maximum_2m_air_temperature,mean_2m_air_temperature,minimum_2m_air_temperature,system:time_end,system:time_start,total_precipitation,.geo
19950101,303.716533848047,298.9655715091716,296.17603608746396,7.890048E11,7.889184E11,0.006839455078119764,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950102,304.06599925571527,299.26467593503384,296.24332751302603,7.890912E11,7.890048E11,0.0031513733809771126,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950103,300.4313378511397,297.98737433896383,296.1588603986245,7.891776E11,7.890912E11,0.015364815913598671,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950104,298.1866028607444,296.75573202386147,295.5847899759745,7.89264E11,7.891776E11,0.03342145160774162,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950105,299.61551312624675,296.91249983811434,295.3669966284609,7.893504E11,7.89264E11,0.03217415425289596,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950106,302.2967926774446,298.10707911701616,295.68573631473856,7.894368E11,7.893504E11,0.0036770350965087528,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950107,299.82295942993323,297.2409274402265,295.44173264856164,7.895232E11,7.894368E11,0.009699146370800577,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950108,301.4918747434999,297.5145149910082,295.7116648978208,7.896096E11,7.895232E11,0.0076860413997323265,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950109,301.63631038173133,297.57508061629784,295.0966571868119,7.89696E11,7.896096E11,0.011093300668384095,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950110,302.84127955898583,298.11377339472944,295.14097382357835,7.897824E11,7.89696E11,0.005727066489028028,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950111,299.391581717104,297.1392362193556,295.37048975396317,7.898688E11,7.897824E11,0.010544540381094175,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950112,302.7628980338002,297.6775791768796,295.14641649968195,7.899552E11,7.898688E11,0.0093070734677325,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950113,303.33622128210254,298.2756876852631,295.1000973042514,7.900416E11,7.899552E11,0.011114146578515706,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950114,301.10518399012375,297.20466468846496,295.06419840486814,7.90128E11,7.900416E11,0.014028955393947487,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950115,302.98604636561225,297.5464940195849,294.828603495015,7.902144E11,7.90128E11,0.0037815249937441175,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950116,304.24117704787926,298.6188483736801,294.94069277737003,7.903008E11,7.902144E11,0.00519298868028034,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950117,304.33446675390024,298.9790405923016,295.4082746707932,7.903872E11,7.903008E11,0.004523895991206857,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950118,304.4707544223847,298.9708887165632,295.0410524793986,7.904736E11,7.903872E11,0.0014894965212932574,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950119,305.4174162919656,299.5535208413776,295.83016190656247,7.9056E11,7.904736E11,0.004962319720832163,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950120,303.9935639207401,299.25753730614684,295.69313658044,7.906464E11,7.9056E11,0.006903560805261533,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950121,304.9283362922053,299.3489298812654,295.53153575975523,7.907328E11,7.906464E11,0.003908323286765931,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950122,302.63759207835096,298.7042726235027,295.7409203790032,7.908192E11,7.907328E11,0.008145734976835019,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950123,304.86201723832227,299.01679180911407,295.4041248175182,7.909056E11,7.908192E11,0.011023625335825406,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950124,304.3349651657312,298.9506760699973,295.56679748938143,7.90992E11,7.909056E11,0.009477150104578743,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950125,302.33968648155104,298.19489384215586,295.5616213091999,7.910784E11,7.90992E11,0.01283556660831603,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950126,302.5418695840882,298.12324468107664,295.3253726159471,7.911648E11,7.910784E11,0.005955198261043754,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950127,302.4628635083719,298.2534342210415,295.64740635649713,7.912512E11,7.911648E11,0.015938424081964914,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950128,300.6089560139642,297.5114516215007,295.2465239175098,7.913376E11,7.912512E11,0.012291069342780845,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950129,301.5909004363403,297.73094662349115,295.6379641397733,7.91424E11,7.913376E11,0.015714034525523373,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950130,302.50941947371797,298.14806989212195,295.56246367104757,7.915104E11,7.91424E11,0.013699284151032066,"{""type"":""MultiPoint"",""coordinates"":[]}"
19950131,302.45642034408246,298.2811137179658,295.87212124088154,7.915968E11,7.915104E11,0.0030873540656662004,"{""type"":""MultiPoint"",""coordinates"":[]}"
